QoE,Latency,Energy,Battery,OffloadRatio,Action,TaskClass,Success
-1.4548803011038745e-06,0.016149231688965267,0.0058193757163853875,3999.8941806242838,1.0,2,2,1
-6.349540815676979e-07,0.012723943825717014,0.002539685640418115,3999.7916409386435,1.0,2,2,1
-1.3505670688428234e-06,0.015726772564928083,0.005401851815777646,3999.6862390868278,1.0,2,2,1
-1.1973777096978976e-06,0.015127432616750853,0.004789015410697014,3999.5814500714173,1.0,2,2,1
-4.3658333842531075e-07,0.011891184091960492,0.0017461069634422822,3999.479703964454,1.0,2,2,1
-7.772314729732694e-07,0.013315368419267119,0.003108443778291691,3999.376595520676,1.0,2,2,1
-7.074855257930348e-07,0.012992124355611106,0.0028294303049737238,3999.273766090371,1.0,2,2,1
-1.5147972880325174e-06,0.016364446141385998,0.0060579375752444825,3999.1677081527955,1.0,2,2,1
-8.67729690319261e-07,0.013713902822286727,0.0034701097839611823,3999.0642380430118,1.0,2,2,1
-7.894758670507171e-07,0.013367661575767882,0.003157085759133817,3998.9610809572528,1.0,2,2,1
-9.40944239994535e-06,0.04990883200804929,0.03762705300665047,3998.823453904246,1.0,2,3,1
-1.6962806268143993e-06,0.0170720591272054,0.006782957126846134,3998.7166709471194,1.0,2,2,1
-8.510537610948761e-07,0.013605590454721896,0.0034030377569862187,3998.6132679093625,1.0,2,2,1
-7.887722960224481e-07,0.013374005927513505,0.0031539164910050904,3998.5101139928715,1.0,2,2,1
-9.873586234024565e-07,0.014159874935244217,0.003947864705950461,3998.4061661281658,1.0,2,2,1
-6.104912824633234e-06,0.03593201653346563,0.024409310590405978,3998.2817568175756,1.0,2,3,1
-1.4466411076981487e-06,0.016092545661597846,0.005783934085461108,3998.17597288349,1.0,2,2,1
-7.631714441685038e-07,0.01325159990682006,0.003051217414120889,3998.072921666076,1.0,2,2,1
-1.250785343372673e-06,0.01527101454804114,0.005000605933620752,3997.9679210601425,1.0,2,2,1
-7.220923067048988e-07,0.01309376177032646,0.0028868296690198365,3997.8650342304736,1.0,2,2,1
-1.2437047112155492e-06,0.015280509428819287,0.004972039207405231,3997.760062191266,1.0,2,2,1
