QoE,Latency,Energy,Battery,OffloadRatio,Action,TaskClass,Success
-1.1404665505401564e-06,0.007707542371217862,0.004561866202160625,3999.995438133798,1.0,1,2,1
-0.0006984621794461402,0.043653836429586736,2.793845531493551,3997.2015926023046,0.0,0,2,1
-0.0009880804056841565,0.06171182142531003,3.949556571219842,3993.2520360310846,0.0,0,2,1
-0.0006310665263492927,0.03937512017524027,2.520007691215377,3990.732028339869,0.0,0,2,1
-0.0008673509746064964,0.0540838330339679,3.4613653141739458,3987.270663025695,0.0,0,2,1
-0.0005677444162998377,0.03537110398764048,2.26375065520899,3985.0069123704857,0.0,0,2,1
-0.001110276314439998,0.06913216855757218,4.424458787684619,3980.582453582801,0.0,0,2,1
-0.000889344151878712,0.05531418322132623,3.540107726164879,3976.942345856636,0.0,0,2,1
-0.0010218026153857162,0.06349453265991431,4.063650090234516,3972.8786957664015,0.0,0,2,1
-5.671457150040864e-07,0.0024058987718655073,0.0022532011285349377,3972.876442565273,1.0,2,2,1
-0.0006222436641881543,0.038626518671697106,2.472097194988615,3970.4043453702843,0.0,0,2,1
-0.0005926446136998656,0.036766230460847496,2.3530387494942397,3968.05130662079,0.0,0,2,1
-0.0012303238036052637,0.07628106213222698,4.8819879764625265,3963.1693186443276,0.0,0,2,1
-6.9771286312636245e-06,0.0441942784735459,0.02765154212365889,3963.141667102204,1.0,1,3,1
-0.0009389650009960654,0.058144551865596396,3.721251319398169,3959.320415782806,0.0,0,2,1
-1.2845254770663239e-06,0.0054027118223437575,0.005085847945941845,3959.31532993486,1.0,2,2,1
-0.0007149378878907768,0.0442291334293313,2.830664539477203,3956.4846653953828,0.0,0,2,1
-9.140436079199941e-07,0.0038342405106115227,0.003616399518238126,3956.3810489958646,1.0,2,2,1
-1.344724477252101e-06,0.005624940778245057,0.005320242437921082,3956.3757287534268,1.0,2,2,1
-0.0011909634916330738,0.07362342268950825,4.711899052128528,3951.6638297012983,0.0,0,2,1
-0.0011976871719829023,0.07395089182534491,4.732857076822073,3946.930972624476,0.0,0,2,1
-0.0009925663760283643,0.06121235893643724,3.9175909719319835,3943.013381652544,0.0,0,2,1
-0.0006147649649245891,0.03787541380107518,2.4240264832688116,3940.589355169275,0.0,0,1,1
-0.001040688385218096,0.06407696207560518,4.100925572838731,3936.4884295964366,0.0,0,2,1
-0.0005390765273490946,0.03315732050901153,2.122068512576738,3934.36636108386,0.0,0,2,1
-9.19630849704847e-07,0.0038424213126157293,0.0036181646796937168,3934.36274291918,1.0,2,2,1
-6.632196412676579e-07,0.004137322502598668,0.002609346646975697,3934.3601335725334,1.0,1,2,1
-6.008427815923837e-07,0.0038363900895425646,0.0023639318864419035,3934.357769640647,1.0,1,2,1
-1.3305679218871196e-06,0.008416199330323757,0.005234930241511199,3934.3525347104055,1.0,1,2,1
-1.1287932980084823e-06,0.004705621436641782,0.0044410707731837905,3934.2480936396323,1.0,2,2,1
-0.00100265664933398,0.06163593767527051,3.9447000112173125,3930.303393628415,0.0,0,2,1
-8.08479008494005e-06,0.033583838342284386,0.031775677907613244,3930.2716179505073,1.0,2,3,1
-1.2592449738797826e-06,0.007550264493136701,0.0049491747808865375,3930.2666687757264,1.0,1,2,1
-0.0010653743115370783,0.06542508041256352,4.187205146404065,3926.079463629322,0.0,0,2,1
-7.595862706371101e-07,0.0052345702005979974,0.002982196058003142,3926.0764814332642,1.0,1,2,1
-0.000528319556723857,0.03240973416148097,2.074222986334782,3924.0022584469293,0.0,0,2,1
-0.0010322306899460277,0.0632886806029132,4.050475558586445,3919.9517828883427,0.0,0,1,1
-0.005702455572153885,0.3492711076079092,22.35335088690619,3897.5984320014363,0.0,0,3,1
-0.0009709216966270545,0.059129107537027846,3.7842628823697817,3893.8141691190667,0.0,0,2,1
-1.1945550494302526e-06,0.007588522749197165,0.004651375377264244,3893.8095177436894,1.0,1,2,1
-0.0008861965260753929,0.05391688230974623,3.4506804678237586,3890.2588372758655,0.0,0,2,1
-0.0006972281504199889,0.04238121834013857,2.7123979737688684,3887.5464393020966,0.0,0,2,1
-7.867923891229899e-07,0.004945879141120623,0.003058691950805069,3887.543380610146,1.0,1,2,1
-0.0005445498354272086,0.033077517314490455,2.116961108127389,3885.4264195020187,0.0,0,2,1
-0.0057875839483740345,0.35136299340778565,22.48723157809828,3862.9391879239206,0.0,0,3,1
-0.0005431704393974485,0.03278491212609779,2.0982343760702586,3860.8409535478504,0.0,0,2,1
-0.001074350594240658,0.06481088707363752,4.1478967727128015,3856.5930567751375,0.0,0,2,1
-0.0012665221605969784,0.07631969641890865,4.884460570810153,3851.7085962043275,0.0,0,2,1
-0.0007069997226103306,0.04254932670456696,2.7231569090922854,3848.985439295235,0.0,0,2,1
-0.0005058997975637095,0.030425014915080078,1.9472009545651248,3847.03823834067,0.0,0,1,1
-0.0008284500584169088,0.04979811020758453,3.18707905328541,3843.8511592873847,0.0,0,2,1
-1.0296012949404513e-05,0.042024865519193086,0.039576341311606464,3843.811582946073,1.0,2,3,1
-0.000863451054322792,0.05185848693613979,3.3189431639129467,3840.39263978216,0.0,0,2,1
-7.050309993167535e-07,0.0029174336026661844,0.002707595860594321,3840.3899321862996,1.0,2,2,1
-0.0007855657244059368,0.04713872967311246,3.016878699079197,3837.37305348722,0.0,0,2,1
-1.2939104927594772e-06,0.00815474742044658,0.004965217258539589,3837.368088269962,1.0,1,2,1
-8.354229439237881e-06,0.033949393173743604,0.032058253452216905,3837.3360300165095,1.0,2,3,1
-0.0009057040020348946,0.054304540617791365,3.4754905995386474,3833.860539416971,0.0,0,2,1
-1.2440135764561749e-06,0.007781416854065547,0.0047693745612743055,3833.8557700424094,1.0,1,2,1
-0.0007020868732428175,0.04205780953207827,2.6916998100530094,3831.1640702323566,0.0,0,2,1
-0.0011965924815596043,0.07163034565720827,4.584342122061329,3826.5797281102955,0.0,0,2,1
-0.0009065299583688166,0.0542017056502935,3.4689091616187837,3823.1108189486768,0.0,0,2,1
-0.0006108896204082578,0.036492167452597826,2.335498716966261,3820.7753202317103,0.0,0,2,1
-0.0005487392609378755,0.032759522272400365,2.0966094254336234,3818.6787108062767,0.0,0,2,1
-1.1178656218147617e-06,0.0045875187736197426,0.004268769651566251,3818.6744420366254,1.0,2,2,1
-1.0986832775737058e-06,0.004445671775707998,0.004195513751963742,3818.670246522873,1.0,2,2,1
-0.0009545550551841599,0.056955171685933614,3.645130987899751,3815.0251155349733,0.0,0,2,1
-0.0006686299445564697,0.03985687549190139,2.550840031481689,3812.374275503492,0.0,0,2,1
-0.0009749853414076255,0.058078266165240956,3.717009034575421,3808.6572664689165,0.0,0,2,1
-0.0009334205821709209,0.05554811067120194,3.555079082956924,3805.1021873859595,0.0,0,2,1
-0.0009081387139289657,0.05399313448157781,3.4555606068209794,3801.6466267791384,0.0,0,2,1
-6.668200526446902e-07,0.003970386765350261,0.002535014203805374,3801.6440917649347,1.0,1,2,1
-6.564977390892776e-07,0.002671488959384881,0.00249577075106579,3801.6415959941837,1.0,2,2,1
-0.0010893472147941094,0.06470793256627654,4.141307684241697,3797.500288309942,0.0,0,2,1
-0.00828180259473086,0.4914085584565072,31.450147741216462,3766.0501405687255,0.0,0,3,1
-0.0006051655765791476,0.03561068601161332,2.2790839047432523,3763.771056663982,0.0,0,2,1
-0.0009425182301788033,0.05542848179883032,3.5474228351251407,3760.223633828857,0.0,0,2,1
-7.524620462454205e-07,0.0029779363932601723,0.0028294255698512526,3760.1208044032874,1.0,2,2,1
-0.0006510179851231995,0.03824853546722582,2.4479062699024525,3757.672898133385,0.0,0,2,1
-9.332106054089042e-07,0.005989869376302803,0.0035067002001956875,3757.669391433185,1.0,1,2,1
-5.855969648369641e-07,0.0036915177348568473,0.002200479790484035,3757.6671909533943,1.0,1,2,1
-0.0006369949929308904,0.03740023727715619,2.393615185737996,3755.2735757676564,0.0,0,2,1
-0.0012204123307073922,0.07160909651635138,4.582982177046488,3750.6905935906098,0.0,0,2,1
-1.2106269719462042e-06,0.0069672818501425576,0.004540687196025711,3750.686052903414,1.0,1,2,1
-0.000638558814880384,0.037422400639537334,2.395033640930389,3748.2910192624836,0.0,0,2,1
-1.376412947369976e-06,0.008032882418483305,0.0051591962894234865,3748.1858600661944,1.0,1,2,1
-9.312265092772813e-07,0.005768926868678978,0.003490410034591907,3748.18236965616,1.0,1,2,1
-0.0010450335772652455,0.06120275671881721,3.9169764300043015,3744.2653932261555,0.0,0,2,1
-0.0012958889509907632,0.07581487738529469,4.85215215265886,3739.4132410734965,0.0,0,2,1
-0.0006950919183858309,0.040613061302736786,2.5992359233751543,3736.8140051501214,0.0,0,2,1
-0.0008563337472841902,0.049999374061472604,3.1999599399342467,3733.614045210187,0.0,0,1,1
-0.0013416647071566264,0.07826965929066865,5.009258194602793,3728.6047870155844,0.0,0,2,1
-5.96564147461928e-07,0.0037295056883621,0.002224351935988416,3728.6025626636483,1.0,1,2,1
-0.000716473361352902,0.04174131892532295,2.671444411220669,3725.9311182524275,0.0,0,2,1
-0.001268271157949425,0.07383579646540317,4.725490973785803,3721.2056272786417,0.0,0,2,1
-0.0007793545988975201,0.045314667485358444,2.9001387190629404,3718.305488559579,0.0,0,2,1
-9.567835282404165e-06,0.05672992817145868,0.035576134444197396,3718.269912425135,1.0,1,3,1
-5.830955072646275e-07,0.002320713520376167,0.002168106480732336,3718.267744318654,1.0,2,2,1
-0.0008908540084837225,0.05175677694753129,3.312433724642002,3714.8553105940123,0.0,0,2,1
-7.798625931860144e-07,0.00475062414084905,0.0028970766958306836,3714.8524135173166,1.0,1,2,1
-0.0012232528336095397,0.07100318345744212,4.544203741276295,3710.3082097760403,0.0,0,2,1
-1.1504209338586246e-06,0.006054051724796294,0.004268416235593874,3710.303941359805,1.0,1,2,1
-0.0013707219639026082,0.07946554851837968,5.0857951051763,3705.2181462546287,0.0,0,2,1
-0.00032036971498539677,0.018547495023036185,1.1870396814743156,3704.0311065731544,0.0,0,1,1
-0.0010804393046507362,0.06253094989360306,4.0019807931905955,3700.0291257799636,0.0,0,2,1
-0.0005863618091470988,0.03389930893889528,2.1695557720892977,3697.8595700078745,0.0,0,2,1
-0.0007621332530179448,0.04403533973896313,2.81826174329364,3695.041308264581,0.0,0,2,1
-8.426035890007065e-07,0.004877034243831964,0.003113455067849602,3695.0381948095132,1.0,1,2,1
-0.00045036081965025134,0.02600156921958434,1.6641004300533975,3693.3740943794596,0.0,0,1,1
-0.0010296439332172322,0.0594196910840547,3.8028602293795,3689.4712341500804,0.0,0,2,1
-6.82453128063266e-07,0.0026841868750444304,0.0025178911846451607,3689.4687162588957,1.0,2,1,1
-1.3061275324941328e-06,0.00756671134814239,0.004818916670581527,3689.463897342225,1.0,1,2,1
-0.0008099782421064736,0.04669352315444617,2.9883854818845546,3686.4755118603407,0.0,0,2,1
-8.764162136069255e-07,0.0034178550943459425,0.0032308869096592924,3686.472280973431,1.0,2,2,1
-0.0005607384204450944,0.03229916631011979,2.067146643847666,3684.4051343295837,0.0,0,2,1
-0.0012135327196910782,0.069861659111043,4.471146183106752,3679.933988146477,0.0,0,2,1
-1.3048995502595879e-05,0.05066618040895205,0.0480194420611731,3679.885968704416,1.0,2,3,1
-1.2014463417025991e-06,0.004726681940186752,0.004421185534982646,3679.781547518881,1.0,2,2,1
-1.0236525727363367e-06,0.004019480001721552,0.0037668178482254005,3679.7777807010325,1.0,2,2,1
-0.0006062351595526798,0.034856416718776505,2.2308106700016963,3677.546970031031,0.0,0,2,1
-0.0006101047442862911,0.03505763833986886,2.243688853751607,3675.303281177279,0.0,0,2,1
-0.0010492291190012737,0.06025367537143949,3.856235223772127,3671.447045953507,0.0,0,2,1
-0.0010117141660684848,0.05803835916189772,3.714454986361454,3667.7325909671454,0.0,0,2,1
-0.000968557879232132,0.05550642656090173,3.552411299897711,3664.1801796672476,0.0,0,2,1
-1.401493356084689e-06,0.005430831668798325,0.0051353241773008495,3664.07504434307,1.0,2,2,1
-0.000996042866627717,0.05702462204228986,3.6495758107065512,3660.4254685323635,0.0,0,2,1
-9.041880773713237e-07,0.005510740198121613,0.0033097130667533044,3660.422158819297,1.0,1,2,1
-1.016862646469706e-06,0.004032538641706505,0.0037221465636133443,3660.418436672733,1.0,2,2,1
-6.549089212098465e-06,0.025468710854888547,0.023972406895379723,3660.394464265838,1.0,2,3,1
-0.0006671432574851462,0.03815636697767044,2.442007486570908,3657.952456779267,0.0,0,2,1
-1.102298706120785e-06,0.00429238826529381,0.004032156260159132,3657.9484246230068,1.0,2,2,1
-6.649499850501099e-07,0.0026019807032357884,0.0024323527502671414,3657.8459922702564,1.0,2,2,1
-0.0008964374300802743,0.05123484470219031,3.2790300609401792,3654.566962209316,0.0,0,2,1
-0.0007293755875261229,0.041649248831484034,2.665551925214978,3651.901410284101,0.0,0,2,1
-1.011239916995205e-06,0.0039365104830956675,0.0036929484790103662,3651.897717335622,1.0,2,2,1
-1.0902009791391608e-05,0.05792632519932844,0.039813024671553614,3651.8579043109503,1.0,1,3,1
-0.000644849769381156,0.03679530824074481,2.354899727407668,3649.5030045835424,0.0,0,2,1
-7.92797492557863e-07,0.003086823896996855,0.0028933168311162196,3649.5001112667114,1.0,2,2,1
-8.093878130302451e-07,0.004722942040088533,0.0029538609137118,3649.4971574057977,1.0,1,2,1
-0.0009333094790029931,0.053220473290645456,3.406110290601309,3646.0910471151965,0.0,0,2,1
-0.001104690062268623,0.06293438352929306,4.027800545874755,3642.0632465693216,0.0,0,2,1
-1.0229644701087733e-06,0.006092116848798538,0.0037257012991294245,3642.0595208680224,1.0,1,2,1
-0.0006318948588917046,0.035959354484595134,2.3013986870140886,3639.7581221810083,0.0,0,1,1
-1.369056348226278e-06,0.0077540307887398185,0.0049830339631800665,3639.753139147045,1.0,1,2,1
-0.0012648696610500338,0.07193458311591751,4.60381331941872,3635.1493258276264,0.0,0,2,1
