QoE,Latency,Energy,Battery,OffloadRatio,Action,TaskClass,Success
-1.3161823062975578e-05,0.055165672153959774,0.05264729225190231,3999.947352707748,1.0,2,3,1
-8.911144405830909e-06,0.05472756654346618,0.0356441084756998,3999.9117085992725,1.0,1,3,1
-0.0005140158838062812,0.03212528362566793,2.0560181520427476,3997.85569044723,0.0,0,1,1
-9.002226737170304e-07,0.005371357014146364,0.0035989603387892497,3997.852091486891,1.0,1,1,1
-0.0010122948812069255,0.06323445637554033,4.047005208034581,3993.8050862788564,0.0,0,2,1
-0.0012609436482969407,0.07868692431373969,5.035963156079339,3988.769123122777,0.0,0,2,1
-9.644755096383388e-06,0.06209206656879453,0.0384707013285351,3988.730652421448,1.0,1,3,1
-0.000534928064282565,0.03333881198194278,2.133683966844338,3986.596968454604,0.0,0,2,1
-8.634406028077836e-06,0.054920138105748556,0.03442189689594126,3986.562546557708,1.0,1,3,1
-8.985722156845962e-07,0.006011810290363423,0.0035822143404255864,3986.5589643433677,1.0,1,1,1
-1.1511195923738122e-06,0.004873743901454514,0.004589006130009104,3986.5543753372376,1.0,2,2,1
-9.209038443958596e-06,0.05988001233244,0.03671233250141197,3986.4176630047364,1.0,1,3,1
-3.329097162363594e-07,0.001416809059935678,0.0013271171729905178,3986.4163358875635,1.0,2,1,1
-1.0496992848704024e-06,0.004422370036418103,0.004184538376976865,3986.4121513491864,1.0,2,1,1
-0.009197870509170774,0.5729141056921048,36.6665027642947,3949.7456485848916,0.0,0,3,1
-0.0007622712886251907,0.047043401645133515,3.010777705288545,3946.734870879603,0.0,0,2,1
-0.00046236127619519367,0.028512771432874475,1.8248173717039662,3944.910053507899,0.0,0,1,1
-0.0009120046084538342,0.0562152523239854,3.5977761487350657,3941.312277359164,0.0,0,1,1
-4.846502776305957e-07,0.003163111334681942,0.0019101580894509945,3941.3103672010748,1.0,1,1,1
-0.0008309521928350245,0.051172507691705456,3.2750404922691487,3938.0353267088058,0.0,0,2,1
-6.824628200482695e-06,0.041749453210875385,0.026875626945154,3938.0084510818606,1.0,1,3,1
-7.250968170068757e-06,0.03060701263369706,0.02855437393225634,3937.8798967079283,1.0,2,3,1
-0.0006651018163513313,0.04092329799802869,2.6190910718738363,3935.2608056360546,0.0,0,1,1
-1.282865002620092e-05,0.07491555143600787,0.05048408363733043,3935.210321552417,1.0,1,3,1
-0.0010151440142734947,0.062418831294237656,3.99480520283121,3931.215516349586,0.0,0,2,1
-0.0009777393016115517,0.060057873647502195,3.84370391344014,3927.371812436146,0.0,0,1,1
-5.8939005722965e-07,0.0024642833811186647,0.002314753897293854,3927.3694976822485,1.0,2,1,1
-0.0009329320936945911,0.057249516377890226,3.6639690481849745,3923.7055286340637,0.0,0,1,1
-5.176055785312699e-07,0.0031606544294863013,0.002030931870134977,3923.7034977021935,1.0,1,1,1
-1.0372475939121852e-05,0.06418258288308504,0.04069852012216425,3923.6627991820715,1.0,1,3,1
-0.0006313883717784168,0.03870867290911115,2.4773550661831134,3921.1854441158885,0.0,0,2,1
-1.2725724732257727e-06,0.00766534353165653,0.004989992658595456,3921.18045412323,1.0,1,2,1
-5.628214423113301e-07,0.0037278014564611885,0.0022069244387526326,3921.0782471987914,1.0,1,2,1
-0.0004876364816703831,0.029875950012785802,1.9120608008182913,3919.166186397973,0.0,0,1,1
-0.0008635355525777539,0.05288030216273784,3.384339338415222,3915.7818470595575,0.0,0,1,1
-5.590682621645154e-06,0.023411708841983788,0.02189189352250943,3915.759955166035,1.0,2,3,1
-7.992601749307202e-06,0.046853802208432445,0.031297109867527144,3915.7286580561677,1.0,1,3,1
-1.0526919054621218e-06,0.006756953179090361,0.004122055862321784,3915.7245360003053,1.0,1,2,1
-0.0009807274461252383,0.06000403943627365,3.8402585239215132,3911.884277476384,0.0,0,1,1
-0.005241308762776687,0.32036552097664567,20.503393342505323,3891.3808841338787,0.0,0,3,1
-0.0006619638390547046,0.040249272332583644,2.575953429285353,3888.8049307045935,0.0,0,2,1
-1.666256967961778e-06,0.006813684190901057,0.006479748312830648,3888.7984509562807,1.0,2,2,1
-9.272269316179513e-07,0.0037977692488426577,0.003605798655360834,3888.7948451576253,1.0,2,1,1
-0.0008603345809686053,0.05227601068096184,3.3456646835815578,3885.4491804740437,0.0,0,2,1
-0.0002778837626279367,0.016870363090152506,1.0797032377697604,3884.369477236274,0.0,0,1,1
-0.0004995463908427383,0.03031910551645429,1.9404227530530747,3882.429054483221,0.0,0,1,1
-1.1837237592418712e-06,0.004859744952661612,0.004595723515362742,3882.424458759706,1.0,2,1,1
-7.220065800608483e-07,0.004566362827185306,0.002803136005813685,3882.3216556237003,1.0,1,2,1
-4.888996164100767e-07,0.0020502387307273257,0.001898065568214961,3882.319757558132,1.0,2,1,1
-0.0006041323250343847,0.03664741971344567,2.345434861660523,3879.9743226964715,0.0,0,1,1
-7.74306151065675e-06,0.04978995378515027,0.030042879840407544,3879.944279816631,1.0,1,3,1
-0.0010395960951112917,0.06302460816479316,4.033574922546762,3875.910704894084,0.0,0,2,1
-1.0169922262808885e-05,0.041941632710172067,0.039417710566361626,3875.871287183518,1.0,2,3,1
-0.0002653953200374217,0.016072470323217552,1.0286381006859233,3874.842649082832,0.0,0,1,1
-0.0011086693463454793,0.06712373854609763,4.295919266950248,3870.546729815882,0.0,0,2,1
