QoE,Latency,Energy,Battery,OffloadRatio,Action,TaskClass,Success
-6.16569572046716e-07,0.003994124462813776,0.0024662166312296595,3999.897533783369,1.0,1,1,1
-1.2302330956614214e-05,0.07230017112683523,0.049206833020052326,3999.748326950349,1.0,1,3,1
-6.781964533544298e-07,0.002922992263179172,0.002712547310002706,3999.6456144030394,1.0,2,1,1
-9.34289775833582e-07,0.003988819067060419,0.003736734575516802,3999.541877668464,1.0,2,1,1
-2.7241055469268887e-07,0.0017924857677019258,0.0010894901803568354,3999.440788178284,1.0,1,1,1
-2.683877086372479e-07,0.001151966623635618,0.0010733739101986548,3999.339714804374,1.0,2,1,1
-1.0137033040059572e-06,0.006317398720638942,0.004054042512409036,3999.2356607618617,1.0,1,1,1
-7.761476362711822e-07,0.004595691607433771,0.0031039196902281113,3999.1325568421717,1.0,1,1,1
-0.0003167667404612222,0.01979313293795628,1.266760508029202,3997.7657963341426,0.0,0,1,1
-3.894233278675049e-07,0.0027503815671229784,0.0015567843181105408,3997.6642395498247,1.0,1,1,1
-9.938148184920572e-07,0.006158697142773978,0.003972838579138548,3997.5602667112457,1.0,1,1,1
-0.0010148704628194472,0.06338913048405614,4.056904350979593,3993.4033623602663,0.0,0,1,1
-0.000492586557589663,0.030735118073066718,1.96704755667627,3991.33631480359,0.0,0,1,1
-7.789057692131073e-07,0.0048422004058241205,0.003108796991893378,3991.2332060065983,1.0,1,1,1
-0.0007405232450220022,0.04618010801604802,2.9555269130270734,3988.1776790935714,0.0,0,1,1
-7.991225748101242e-07,0.0033722655441920796,0.0031869629034600388,3988.074492130668,1.0,2,1,1
-0.00041595147941147874,0.025918810779015502,1.6588038898569921,3986.315688240811,0.0,0,1,1
-1.0713641713633112e-06,0.004489794325039343,0.004270688667707548,3986.2114175521433,1.0,2,1,1
-0.00026177337260104846,0.01630402858337767,1.0434578293361707,3985.0679597228072,0.0,0,1,1
-3.9964596306803864e-07,0.0016878899544632566,0.0015925763580586984,3984.966367146449,1.0,2,1,1
-3.555625717241084e-07,0.0015193506373521858,0.0014168693334794967,3984.864950277116,1.0,2,1,1
-9.062645903504659e-07,0.006068868041652249,0.0036112513753057854,3984.7613390257407,1.0,1,1,1
-3.050081068450917e-07,0.0012976871346264702,0.0012153540114350693,3984.6601236717293,1.0,2,1,1
-6.859631466771676e-07,0.004103528910138884,0.0027332614005582236,3984.557390410329,1.0,1,1,1
-3.8395242049018663e-07,0.0016387151293780506,0.0015298420593880583,3984.4558605682696,1.0,2,1,1
-8.696305922624136e-07,0.005579028494322938,0.0034649177468102027,3984.352395650523,1.0,1,1,1
-0.0004854160340814144,0.0302190624480633,1.9340199966760512,3982.318375653847,0.0,0,1,1
-5.556315228746369e-07,0.0035312627082857507,0.00221264606048391,3982.2161630077867,1.0,1,1,1
-9.593774106302153e-07,0.006129523279000073,0.0038203522932951386,3982.1123426554936,1.0,1,1,1
-1.2898550156124987e-06,0.005397708232670166,0.005136218592405065,3982.0072064369015,1.0,2,1,1
-9.531628578635297e-07,0.004029754901127248,0.0037954060526347814,3981.903411030849,1.0,2,1,1
-0.0009285299615025012,0.05776912137429691,3.697223767955002,3978.106187262894,0.0,0,1,1
-4.759137507328188e-07,0.0020026341676659316,0.0018931878450186438,3978.004294075049,1.0,2,1,1
-7.257342137958119e-07,0.003048616396041135,0.00288690124541554,3977.901407173804,1.0,2,1,1
-0.0004429851731818202,0.027532922581871493,1.7621070452397756,3976.0393001285643,0.0,0,1,1
-8.366928571192592e-07,0.005488357551924531,0.003326640012757316,3975.9359734885516,1.0,1,1,1
-1.2245667205463702e-06,0.005121802507912403,0.004868676419485161,3975.8311048121323,1.0,2,1,1
-0.001007160792286065,0.06256563264748345,4.00420048943894,3971.7269043226934,0.0,0,2,1
-6.076456654893522e-07,0.0026317645198146,0.002413341873352579,3971.62449098082,1.0,2,1,1
-8.492439219903306e-07,0.0035473374077897675,0.003372793035001203,3971.5211181877853,1.0,2,1,1
-1.264603050801554e-06,0.0075579402606550435,0.005022271262077992,3971.4160959165233,1.0,1,1,1
-4.781892031777446e-07,0.0030001791888006613,0.001899040479473274,3971.3141968760438,1.0,1,1,1
-9.337630572508468e-07,0.0060108993512046766,0.003708173109472941,3971.2104887029345,1.0,1,1,1
-0.00047381947679342446,0.029399835844470385,1.8815894940461046,3969.2288992088884,0.0,0,1,1
-0.0004271352472348125,0.026489919588600436,1.695354853670428,3967.433544355218,0.0,0,1,1
-0.0007308245563109171,0.04530351214516907,2.8994247772908204,3964.4341195779275,0.0,0,2,1
-7.613316098553972e-07,0.0031688349371306514,0.0030181728772629424,3964.3311014050505,1.0,2,1,1
-0.0004184386637689822,0.025918555702240154,1.6587875649433699,3962.572313840107,0.0,0,1,1
-6.90642061364119e-07,0.003907665377814919,0.0027366500469287822,3962.46957719006,1.0,1,1,1
-3.871567228735035e-07,0.002571766889232087,0.0015340580203185735,3962.36804313204,1.0,1,1,1
-0.0010133642823379108,0.0627378267493584,4.015220911958938,3958.2528222200813,0.0,0,1,1
-0.0005771425136635685,0.03569403545751009,2.2844182692806454,3955.8684039508007,0.0,0,1,1
-3.412220955311097e-07,0.0021707640098866535,0.0013497955842318454,3955.7670541552166,1.0,1,1,1
-1.1115461000791012e-06,0.006505971075304337,0.004396906287257618,3955.6626572489295,1.0,1,1,1
-4.1723997007004586e-07,0.0017890286227821778,0.0016504188447207344,3955.561006830085,1.0,2,1,1
-1.0200330637687632e-06,0.004257195113682629,0.004034701009414768,3955.4569721290754,1.0,2,2,1
