QoE,Latency,Energy,Battery,OffloadRatio,Action,TaskClass,Success
-9.034292258216839e-07,0.0038551534404996477,0.0036137169032867357,3999.996386283097,1.0,2,2,1
-1.0327124527135746e-06,0.006600545539404826,0.0041308460789238515,3999.992255437018,1.0,1,2,1
-0.007003547319161506,0.4377208599567612,28.014135037232712,3971.978120399785,0.0,0,3,1
-0.0007847548383809034,0.048703578873856526,3.1170290479268177,3968.8610913518582,0.0,0,1,1
-8.897126491127458e-06,0.05825427898754797,0.03531145915547165,3968.825779892703,1.0,1,3,1
-1.0649125986971864e-06,0.007063433678885171,0.004226452575041926,3968.821553440128,1.0,1,2,1
-7.558204195690311e-07,0.004864643052355161,0.0029997163717157315,3968.8185537237564,1.0,1,2,1
-0.005819621426289693,0.36089096081729444,23.097021492306844,3945.7215322314496,0.0,0,3,1
-8.426916518375198e-07,0.00509373301685391,0.0033250265956869898,3945.718207204854,1.0,1,1,1
-0.010223556800431717,0.6303011595290067,40.33927420985643,3905.3789329949977,0.0,0,3,1
-0.0009802356739932827,0.05981549610286749,3.828191750583519,3901.5507412444144,0.0,0,2,1
-1.145157198420785e-06,0.00472599235063003,0.004467888916339991,3901.4462733554983,1.0,2,2,1
-7.0057048960075815e-06,0.04175232145342743,0.027332381258757147,3901.4189409742394,1.0,1,3,1
-1.0572752894242591e-05,0.06596632385667325,0.04124873839983825,3901.3776922358397,1.0,1,3,1
-5.578757425901447e-06,0.035904237133889086,0.021764839771806942,3901.3559273960677,1.0,1,3,1
-0.0008982980563509684,0.054759069479894035,3.504580446713218,3897.8513469493546,0.0,0,2,1
-0.0012252197150397404,0.07462069244650871,4.775724316576556,3893.075622632778,0.0,0,2,1
-1.2750561075504201e-05,0.07508612790701688,0.049638898497935784,3893.02598373428,1.0,1,3,1
-1.099078155564381e-05,0.06609759118225668,0.04278739817766882,3892.9831963361025,1.0,1,3,1
-5.521750360787946e-07,0.0030534632737950337,0.0021496081368910284,3892.981046727966,1.0,1,1,1
-4.133286989784388e-07,0.002421682432891829,0.0016090807911917908,3892.9794376471746,1.0,1,1,1
-7.210172290876557e-07,0.002993505452185145,0.002806905247027586,3892.876630741928,1.0,2,2,1
-7.111641318068518e-06,0.04466983796746121,0.027684742293327656,3892.8489459996345,1.0,1,3,1
-0.0011899133311741115,0.07237738839206334,4.632152857092054,3888.2167931425424,0.0,0,2,1
-9.133654772836297e-07,0.005652247641664605,0.0035513629870508622,3888.2132417795556,1.0,1,2,1
-0.0007208496404940141,0.043794017460950914,2.802817117500858,3885.4104246620545,0.0,0,2,1
-8.224531698291521e-06,0.05473494040140835,0.031955681198505385,3885.378468980856,1.0,1,3,1
-0.0006080471148049354,0.03691395574982855,2.362493167989027,3883.0159758128666,0.0,0,2,1
-0.00040807963806691755,0.024759058656527708,1.5845797540177733,3881.431396058849,0.0,0,1,1
-6.05392196788964e-06,0.0385985894452244,0.02349788279545722,3881.4078981760535,1.0,1,3,1
-2.7815329640218774e-07,0.001771539081795555,0.0010796264015591563,3881.406818549652,1.0,1,1,1
-6.3410918493843485e-06,0.03840822309666863,0.024612357141250034,3881.3822061925107,1.0,1,3,1
-7.444016524613779e-06,0.04514528600949384,0.028893073281238937,3881.2533131192295,1.0,1,3,1
-0.000802828291624689,0.04868718698022149,3.115979966734175,3878.137333152495,0.0,0,2,1
-9.17601834175042e-06,0.054184966011800444,0.035585859300834355,3878.1017472931944,1.0,1,3,1
-0.0008859561327387574,0.053684812912489006,3.4358280263992964,3874.6659192667953,0.0,0,1,1
-0.0008471421245118949,0.05128738622846105,3.282392718621507,3871.383526548174,0.0,0,1,1
-8.46182691807639e-06,0.04896380608151189,0.03275897733514284,3871.350767570839,1.0,1,3,1
-7.170225071096512e-07,0.002949084013800841,0.0027758456332645154,3871.247991725206,1.0,2,2,1
-7.807149431122187e-06,0.031810814205099396,0.030223411556330345,3871.2177683136497,1.0,2,3,1
-8.82247159510655e-07,0.0059031165671885,0.003415370879941894,3871.21435294277,1.0,1,1,1
-0.009633799127971653,0.5827265852745531,37.2945014575714,3833.9198514851987,0.0,0,3,1
-1.587936194951076e-06,0.008536684436349433,0.006088020100714801,3833.913763465098,1.0,1,2,1
-4.835636994801797e-07,0.0019434871777597859,0.0018539415229491616,3833.911909523575,1.0,2,1,1
-0.00911405285811149,0.5459761843240786,34.94247579674102,3798.9694337268343,0.0,0,3,1
-7.0794178807644735e-06,0.04628806284865368,0.026894492137603438,3798.9425392346966,1.0,1,3,1
-7.618441485147925e-07,0.004800870398007294,0.0028942021440598814,3798.9396450325526,1.0,1,1,1
-1.0747576221027318e-06,0.004367232733656112,0.004082939339406982,3798.9355620932133,1.0,2,2,1
-9.761200509190595e-07,0.006203218233354462,0.003708217174308653,3798.931853876039,1.0,1,1,1
-0.0004031477287377316,0.02393016794561789,1.531530748519545,3797.4003231275196,0.0,0,1,1
-8.3950320378887e-06,0.04897755006520779,0.031879297373344426,3797.268443830146,1.0,1,3,1
-0.0008898155739214419,0.052794821870007856,3.3788685996805023,3793.8895752304657,0.0,0,1,1
-1.2231091698175567e-06,0.004931765043917788,0.004640341128739618,3793.884934889337,1.0,2,2,1
-6.0498955254053155e-06,0.02446263507219144,0.022952607491489637,3793.8619822818455,1.0,2,3,1
-0.0004709094430487767,0.02791508489187925,1.7865654330802718,3792.075416848765,0.0,0,1,1
-9.0388858504756e-06,0.036035954554183194,0.03427613682929067,3791.941140711936,1.0,2,3,1
-0.006291821144106154,0.3727846163490213,23.858215446337365,3768.0829252655985,0.0,0,3,1
-0.0010867930619012601,0.0639863496851134,4.095126379847257,3763.987798885751,0.0,0,1,1
-7.425157435223981e-06,0.04499414505175484,0.027948201990988884,3763.95985068376,1.0,1,3,1
-8.42396289135988e-06,0.04990888417830071,0.03170745810672847,3763.9281432256535,1.0,1,3,1
-0.0010562231420164748,0.06211793765253181,3.975548009762036,3759.9525952158915,0.0,0,2,1
-1.0000078447592029e-06,0.006204259557446401,0.003759982091138615,3759.9488352338003,1.0,1,2,1
-1.6911170091342013e-06,0.008737454247278908,0.006358513428738209,3759.9424767203714,1.0,1,1,1
-1.0780642484930094e-06,0.004300569450380911,0.0040534595605424915,3759.838423260811,1.0,2,2,1
-0.0008348890354690204,0.04904762304243095,3.139047874715581,3756.699375386095,0.0,0,1,1
-6.94354436736294e-06,0.041316608631590694,0.026084808787837997,3756.6732905773074,1.0,1,3,1
-0.0006427646452076258,0.03772901210592011,2.414656774778887,3754.2586338025285,0.0,0,2,1
-0.0008441972770896251,0.0495208580647861,3.1693349161463105,3751.089298886382,0.0,0,2,1
-9.642196437056574e-07,0.003822200808195244,0.0036168739872803318,3751.085682012395,1.0,2,1,1
-1.173668991029363e-06,0.00465405554335961,0.0044025329476721775,3751.0812794794474,1.0,2,1,1
-9.75178195321276e-06,0.038592876438424406,0.036579726726261905,3751.044699752721,1.0,2,3,1
-0.005499651802084703,0.32233499597961446,20.629439742695325,3730.4152600100256,0.0,0,3,1
-1.0263505609510502e-05,0.05740672465668395,0.038287137946916475,3730.3769728720786,1.0,1,3,1
-5.86120441425637e-07,0.003916774174601449,0.0021864501980238143,3730.3747864218803,1.0,1,2,1
-0.009841175081527044,0.5736136155139341,36.71127139289178,3693.6635150289885,0.0,0,3,1
-1.3159419831254345e-06,0.007886149507174475,0.00486064689096531,3693.6586543820977,1.0,1,2,1
-0.0013020450937348833,0.07514547076358752,4.809310128869601,3688.849344253228,0.0,0,2,1
-0.000894771436530796,0.05157307854536165,3.300677026903146,3685.548667226325,0.0,0,2,1
-0.0006796989083933405,0.03914161571787913,2.5050634059442642,3683.0436038203807,0.0,0,1,1
-5.935576480604628e-07,0.003457078682528273,0.0021860986991877563,3682.941417721682,1.0,1,1,1
-7.0711218245143975e-06,0.027802559348603012,0.02604252743725978,3682.9153751942445,1.0,2,3,1
-7.168469278569541e-06,0.02815272780389348,0.026400865722651358,3682.8889743285217,1.0,2,3,1
-3.7915166089803385e-07,0.001470270660968554,0.0013963734715197154,3682.8875779550503,1.0,2,1,1
-8.532723697424286e-06,0.04890756068139945,0.03142506211136659,3682.856152892939,1.0,1,3,1
-7.456674050031974e-06,0.04553624597911919,0.027461857905277366,3682.828691035034,1.0,1,3,1
-9.877295418217362e-06,0.059492737158707384,0.036376386956039786,3682.792314648078,1.0,1,3,1
-0.00028993901391791496,0.016684143315211553,1.0677851721735394,3681.7245294759045,0.0,0,1,1
-1.2287979815686155e-06,0.004854199326816097,0.004524095670511652,3681.720005380234,1.0,2,2,1
-9.84550902980878e-06,0.03851150747611213,0.03624840755819873,3681.583756972676,1.0,2,3,1
-1.9150056948486677e-06,0.009702120282934896,0.007050253860665028,3681.5767067188153,1.0,1,2,1
-5.252272642888424e-07,0.0030911638584873273,0.0019336644619394492,3681.5747730543535,1.0,1,1,1
-1.5057439999009088e-06,0.008438107844836345,0.005543509124713143,3681.5692295452286,1.0,1,2,1
-6.284768145782744e-07,0.0024644505454738106,0.002313780902033977,3681.5669157643265,1.0,2,1,1
-0.0006984983105264232,0.04018075423048995,2.571568270751357,3678.995347493575,0.0,0,1,1
-1.0614859877656375e-06,0.006059666430752385,0.0039052020104194027,3678.9914422915645,1.0,1,1,1
-0.0013062960829420861,0.07509143922254574,4.805852110242927,3674.1855901813215,0.0,0,2,1
-0.000831344213559229,0.0477267645303116,3.0545129299399423,3671.1310772513816,0.0,0,2,1
-8.208748458038524e-07,0.004784659165123506,0.0030135391569644588,3671.0280637122246,1.0,1,2,1
-1.275420259089452e-05,0.0492488466197237,0.04682103564144495,3670.981242676583,1.0,2,3,1
-6.8061232677722126e-06,0.02694367867337622,0.024985150851336443,3670.9562575257314,1.0,2,3,1
-1.1653285120855065e-06,0.006816999535133711,0.00427786999351344,3670.951979655738,1.0,1,2,1
-0.0004435800947580831,0.025443144171688515,1.628361226988065,3669.32361842875,0.0,0,1,1
-1.1077679934655609e-05,0.04313213992551977,0.04064759262162607,3669.2829708361282,1.0,2,3,1
-0.00066998370718544,0.038411871992393654,2.458359807513194,3666.824611028615,0.0,0,2,1
-4.150188829449557e-07,0.001615417956801903,0.0015218014540241676,3666.823089227161,1.0,2,1,1
-6.095103105829245e-06,0.03868568608745508,0.022349664799674856,3666.8007395623613,1.0,1,3,1
-6.5140691673333385e-06,0.025708396756249426,0.02388579364033826,3666.776853768721,1.0,2,3,1
-1.0881897556041438e-05,0.06145736366015579,0.03990149008357516,3666.7369522786375,1.0,1,3,1
-1.1312463738862045e-06,0.004342136283942864,0.004147982881259761,3666.732804295756,1.0,2,2,1
-1.0042996245081208e-05,0.05956075351390093,0.03682498378525837,3666.695979311971,1.0,1,3,1
-7.841358460754957e-06,0.04293324174650655,0.028751877540394103,3666.5672274344306,1.0,1,3,1
-0.0010672735311992167,0.06114422112817604,3.913230152203266,3662.6539972822275,0.0,0,1,1
-6.599633187921164e-07,0.0036987473060777227,0.00241721728763359,3662.65158006494,1.0,1,2,1
-5.225107807430383e-07,0.0030133660920186557,0.0019137749366894545,3662.649666290003,1.0,1,1,1
-0.0011119705688587454,0.06363685363991857,4.0727586329547885,3658.576907657048,0.0,0,2,1
-7.470719351967242e-07,0.004420172235813599,0.002733220130469398,3658.574174436918,1.0,1,2,1
-1.4530541324065417e-06,0.005610804845694438,0.005316106322881415,3658.568858330595,1.0,2,2,1
-0.0006195382708094034,0.0354159910019886,2.2666234241272702,3656.3022349064677,0.0,0,2,1
-8.379152727911399e-07,0.0032682798633434365,0.0030636714845685073,3656.299171234983,1.0,2,2,1
-1.1062925390713968e-05,0.06388009194207236,0.04044936493750193,3656.2587218700455,1.0,1,3,1
-1.2622979744025564e-05,0.0715299519813126,0.04615287978508238,3656.2125689902605,1.0,1,3,1
-1.016087928658482e-05,0.05947906132421061,0.03715033455960421,3656.175418655701,1.0,1,3,1
-6.236915060148821e-07,0.0038817236581038484,0.0022803255531159664,3656.1731383301476,1.0,1,1,1
